Date,Open,High,Low,Close,Volume,Market Cap
"May 30, 2016",0.001632,0.001736,0.001573,0.001676,35592.00,14689500.00
"May 29, 2016",0.001612,0.001657,0.001549,0.001648,55953.00,14509500.00
"May 28, 2016",0.00156,0.001697,0.001483,0.001613,74438.00,14039600.00
"May 27, 2016",0.001435,0.001623,0.001435,0.001561,54836.00,12912500.00
"May 26, 2016",0.001639,0.001659,0.001479,0.001508,68522.00,14747100.00
"May 25, 2016",0.001644,0.001671,0.001604,0.001638,40465.00,14798100.00
"May 24, 2016",0.001661,0.001701,0.001627,0.001652,25705.00,14950300.00
"May 23, 2016",0.001695,0.001705,0.001638,0.001661,22784.00,15255100.00
"May 22, 2016",0.00162,0.001716,0.001598,0.001698,41583.00,14581200.00
"May 21, 2016",0.001689,0.001725,0.001565,0.00162,59265.00,15204900.00
"May 20, 2016",0.001547,0.00175,0.001542,0.001664,184416.00,13921600.00
"May 19, 2016",0.001444,0.001549,0.001443,0.001549,66759.00,12995300.00
"May 18, 2016",0.001465,0.001516,0.001444,0.001444,21163.00,13188200.00
"May 17, 2016",0.001491,0.001507,0.001459,0.001465,24857.00,13423100.00
"May 16, 2016",0.00147,0.001565,0.001447,0.001492,29747.00,13232000.00
"May 15, 2016",0.001435,0.001499,0.001415,0.00147,9596.00,12919500.00
"May 14, 2016",0.001517,0.00153,0.001412,0.001435,19939.00,13657000.00
"May 13, 2016",0.001556,0.001629,0.001475,0.001517,22258.00,14002000.00
"May 12, 2016",0.001534,0.001588,0.001459,0.001571,35261.00,13805700.00
"May 11, 2016",0.001506,0.001558,0.001491,0.001534,9375.00,13558000.00
"May 10, 2016",0.001475,0.00153,0.001435,0.001506,13587.00,13276900.00
"May 09, 2016",0.001506,0.00153,0.001446,0.001475,20281.00,13557600.00
"May 08, 2016",0.001555,0.001557,0.001488,0.001517,34875.00,13990900.00
"May 07, 2016",0.001635,0.00164,0.001527,0.001554,18165.00,14713600.00
"May 06, 2016",0.001535,0.001593,0.001515,0.00159,15647.00,13818000.00
"May 05, 2016",0.001535,0.001572,0.001501,0.001535,23235.00,13819400.00
"May 04, 2016",0.001578,0.001591,0.001528,0.001535,12471.00,14197900.00
"May 03, 2016",0.001574,0.001602,0.001495,0.001578,31618.00,14166500.00
"May 02, 2016",0.001606,0.00162,0.001536,0.001574,17512.00,14457800.00
"May 01, 2016",0.001601,0.001622,0.001573,0.001606,19104.00,14412300.00
"Apr 30, 2016",0.001606,0.00167,0.001599,0.001601,20784.00,14456100.00
"Apr 29, 2016",0.001599,0.001633,0.001575,0.001607,12164.00,14392900.00
"Apr 28, 2016",0.00164,0.001688,0.001587,0.001599,48880.00,14760900.00
"Apr 27, 2016",0.001532,0.001715,0.001507,0.001645,60837.00,13791900.00
